image_id,image_path,true_class,true_label,true_class_name,hard_competitor,hard_competitor_label,hard_competitor_name,original_true_prob,original_competitor_prob,original_margin,original_prediction,transform,transform_type,transform_params,augmented_true_prob,augmented_competitor_prob,augmented_margin,augmented_prediction,delta_margin,feature_cosine,prediction_consistent,correct_original,correct_augmented
2034,036.Northern_Flicker/Northern_Flicker_0138_28476.jpg,36,35,036.Northern_Flicker,35,34,035.Purple_Finch,0.95220619,0.012061115,0.94014508,36,identity,identity,{},0.95220619,0.012061115,0.94014508,36,0,1,True,True,True
2038,036.Northern_Flicker/Northern_Flicker_0118_28500.jpg,36,35,036.Northern_Flicker,88,87,088.Western_Meadowlark,0.97249866,0.0029932878,0.96950537,36,identity,identity,{},0.97249866,0.0029932878,0.96950537,36,0,1,True,True,True
2071,037.Acadian_Flycatcher/Acadian_Flycatcher_0054_29113.jpg,37,36,037.Acadian_Flycatcher,39,38,039.Least_Flycatcher,0.0080036856,0.44305342,-0.43504974,39,identity,identity,{},0.0080036856,0.44305342,-0.43504974,39,0,1,True,False,False
2088,037.Acadian_Flycatcher/Acadian_Flycatcher_0008_795599.jpg,37,36,037.Acadian_Flycatcher,39,38,039.Least_Flycatcher,0.124036,0.53452951,-0.41049351,39,identity,identity,{},0.124036,0.53452951,-0.41049351,39,0,1,True,False,False
2094,037.Acadian_Flycatcher/Acadian_Flycatcher_0039_795606.jpg,37,36,037.Acadian_Flycatcher,39,38,039.Least_Flycatcher,0.039312102,0.61589521,-0.57658311,39,identity,identity,{},0.039312102,0.61589521,-0.57658311,39,0,1,True,False,False
2115,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0084_29716.jpg,38,37,038.Great_Crested_Flycatcher,39,38,039.Least_Flycatcher,0.93497598,0.050474212,0.88450177,38,identity,identity,{},0.93497598,0.050474212,0.88450177,38,0,1,True,True,True
2152,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0136_29490.jpg,38,37,038.Great_Crested_Flycatcher,77,76,077.Tropical_Kingbird,0.31712466,0.43423557,-0.11711091,77,identity,identity,{},0.31712466,0.43423557,-0.11711091,77,0,1,True,False,False
2169,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0069_29603.jpg,38,37,038.Great_Crested_Flycatcher,39,38,039.Least_Flycatcher,0.5758484,0.25553164,0.32031676,38,identity,identity,{},0.5758484,0.25553164,0.32031676,38,0,1,True,True,True
2176,039.Least_Flycatcher/Least_Flycatcher_0024_30230.jpg,39,38,039.Least_Flycatcher,37,36,037.Acadian_Flycatcher,0.018404689,0.46484244,-0.44643775,37,identity,identity,{},0.018404689,0.46484244,-0.44643775,37,0,1,True,False,False
2198,039.Least_Flycatcher/Least_Flycatcher_0019_30358.jpg,39,38,039.Least_Flycatcher,43,42,043.Yellow_bellied_Flycatcher,0.0072778175,0.48779222,-0.48051441,43,identity,identity,{},0.0072778175,0.48779222,-0.48051441,43,0,1,True,False,False
2199,039.Least_Flycatcher/Least_Flycatcher_0049_30361.jpg,39,38,039.Least_Flycatcher,38,37,038.Great_Crested_Flycatcher,0.97582895,0.0081077935,0.96772115,39,identity,identity,{},0.97582895,0.0081077935,0.96772115,39,0,1,True,True,True
2254,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0086_30553.jpg,40,39,040.Olive_sided_Flycatcher,128,127,128.Seaside_Sparrow,0.046790171,0.090178758,-0.043388586,128,identity,identity,{},0.046790171,0.090178758,-0.043388586,128,0,1,True,False,False
2279,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0049_796889.jpg,40,39,040.Olive_sided_Flycatcher,78,77,078.Gray_Kingbird,0.9857862,0.004861508,0.98092469,40,identity,identity,{},0.9857862,0.004861508,0.98092469,40,0,1,True,True,True
2286,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0017_30704.jpg,40,39,040.Olive_sided_Flycatcher,135,134,135.Bank_Swallow,0.38280261,0.40935677,-0.026554167,135,identity,identity,{},0.38280261,0.40935677,-0.026554167,135,0,1,True,False,False
2325,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0110_42136.jpg,41,40,041.Scissor_tailed_Flycatcher,32,31,032.Mangrove_Cuckoo,0.0085472595,0.49588355,-0.48733629,32,identity,identity,{},0.0085472595,0.49588355,-0.48733629,32,0,1,True,False,False
2334,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0008_41670.jpg,41,40,041.Scissor_tailed_Flycatcher,135,134,135.Bank_Swallow,0.98070854,0.014865823,0.96584272,41,identity,identity,{},0.98070854,0.014865823,0.96584272,41,0,1,True,True,True
2343,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0126_41905.jpg,41,40,041.Scissor_tailed_Flycatcher,111,110,111.Loggerhead_Shrike,0.95370966,0.013082617,0.94062704,41,identity,identity,{},0.95370966,0.013082617,0.94062704,41,0,1,True,True,True
2372,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0006_42564.jpg,42,41,042.Vermilion_Flycatcher,148,147,148.Green_tailed_Towhee,0.99977285,3.245892e-05,0.99974039,42,identity,identity,{},0.99977285,3.245892e-05,0.99974039,42,0,1,True,True,True
2386,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0004_42395.jpg,42,41,042.Vermilion_Flycatcher,139,138,139.Scarlet_Tanager,0.94145346,0.029109986,0.91234347,42,identity,identity,{},0.94145346,0.029109986,0.91234347,42,0,1,True,True,True
2402,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0065_42467.jpg,42,41,042.Vermilion_Flycatcher,139,138,139.Scarlet_Tanager,0.99782479,0.0013070327,0.99651776,42,identity,identity,{},0.99782479,0.0013070327,0.99651776,42,0,1,True,True,True
2439,043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0018_795494.jpg,43,42,043.Yellow_bellied_Flycatcher,174,173,174.Palm_Warbler,0.019522784,0.58956939,-0.57004661,174,identity,identity,{},0.019522784,0.58956939,-0.57004661,174,0,1,True,False,False
2455,043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0049_42593.jpg,43,42,043.Yellow_bellied_Flycatcher,102,101,102.Western_Wood_Pewee,0.14512533,0.2796874,-0.13456208,102,identity,identity,{},0.14512533,0.2796874,-0.13456208,102,0,1,True,False,False
2467,043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0041_42719.jpg,43,42,043.Yellow_bellied_Flycatcher,39,38,039.Least_Flycatcher,0.12006652,0.21060658,-0.090540059,39,identity,identity,{},0.12006652,0.21060658,-0.090540059,39,0,1,True,False,False
2487,044.Frigatebird/Frigatebird_0080_43064.jpg,44,43,044.Frigatebird,49,48,049.Boat_tailed_Grackle,0.99629754,0.00084299193,0.99545455,44,identity,identity,{},0.99629754,0.00084299193,0.99545455,44,0,1,True,True,True
2502,044.Frigatebird/Frigatebird_0004_43221.jpg,44,43,044.Frigatebird,31,30,031.Black_billed_Cuckoo,0.0018761014,0.26665565,-0.26477955,31,identity,identity,{},0.0018761014,0.26665565,-0.26477955,31,0,1,True,False,False
2526,044.Frigatebird/Frigatebird_0082_42989.jpg,44,43,044.Frigatebird,72,71,072.Pomarine_Jaeger,0.18231328,0.33111554,-0.14880227,72,identity,identity,{},0.18231328,0.33111554,-0.14880227,72,0,1,True,False,False
2550,045.Northern_Fulmar/Northern_Fulmar_0083_43618.jpg,45,44,045.Northern_Fulmar,72,71,072.Pomarine_Jaeger,0.11673201,0.30593818,-0.18920618,72,identity,identity,{},0.11673201,0.30593818,-0.18920618,72,0,1,True,False,False
2554,045.Northern_Fulmar/Northern_Fulmar_0076_43893.jpg,45,44,045.Northern_Fulmar,63,62,063.Ivory_Gull,0.038072214,0.83647084,-0.79839863,63,identity,identity,{},0.038072214,0.83647084,-0.79839863,63,0,1,True,False,False
2563,045.Northern_Fulmar/Northern_Fulmar_0041_44013.jpg,45,44,045.Northern_Fulmar,72,71,072.Pomarine_Jaeger,0.016082201,0.31557572,-0.29949352,72,identity,identity,{},0.016082201,0.31557572,-0.29949352,72,0,1,True,False,False
2598,046.Gadwall/Gadwall_0017_30979.jpg,46,45,046.Gadwall,58,57,058.Pigeon_Guillemot,0.99519241,0.00094816624,0.99424424,46,identity,identity,{},0.99519241,0.00094816624,0.99424424,46,0,1,True,True,True
2615,046.Gadwall/Gadwall_0030_31855.jpg,46,45,046.Gadwall,52,51,052.Pied_billed_Grebe,0.95644271,0.0065976074,0.94984511,46,identity,identity,{},0.95644271,0.0065976074,0.94984511,46,0,1,True,True,True
2635,046.Gadwall/Gadwall_0012_30920.jpg,46,45,046.Gadwall,90,89,090.Red_breasted_Merganser,0.83028036,0.04670503,0.78357533,46,identity,identity,{},0.83028036,0.04670503,0.78357533,46,0,1,True,True,True
2661,047.American_Goldfinch/American_Goldfinch_0053_32359.jpg,47,46,047.American_Goldfinch,180,179,180.Wilson_Warbler,0.97408879,0.014014916,0.96007387,47,identity,identity,{},0.97408879,0.014014916,0.96007387,47,0,1,True,True,True
2664,047.American_Goldfinch/American_Goldfinch_0048_32885.jpg,47,46,047.American_Goldfinch,98,97,098.Scott_Oriole,0.99158782,0.0027489613,0.98883886,47,identity,identity,{},0.99158782,0.0027489613,0.98883886,47,0,1,True,True,True
2684,047.American_Goldfinch/American_Goldfinch_0045_31974.jpg,47,46,047.American_Goldfinch,177,176,177.Prothonotary_Warbler,0.90207827,0.024357615,0.87772066,47,identity,identity,{},0.90207827,0.024357615,0.87772066,47,0,1,True,True,True
2718,048.European_Goldfinch/European_Goldfinch_0041_794645.jpg,48,47,048.European_Goldfinch,192,191,192.Downy_Woodpecker,0.99904233,0.0001686351,0.9988737,48,identity,identity,{},0.99904233,0.0001686351,0.9988737,48,0,1,True,True,True
2734,048.European_Goldfinch/European_Goldfinch_0014_794672.jpg,48,47,048.European_Goldfinch,185,184,185.Bohemian_Waxwing,0.99749917,0.00084631989,0.99665285,48,identity,identity,{},0.99749917,0.00084631989,0.99665285,48,0,1,True,True,True
2741,048.European_Goldfinch/European_Goldfinch_0100_794685.jpg,48,47,048.European_Goldfinch,192,191,192.Downy_Woodpecker,0.99489462,0.00069016241,0.99420446,48,identity,identity,{},0.99489462,0.00069016241,0.99420446,48,0,1,True,True,True
2787,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0030_33615.jpg,49,48,049.Boat_tailed_Grackle,11,10,011.Rusty_Blackbird,0.65540463,0.15894689,0.49645774,49,identity,identity,{},0.65540463,0.15894689,0.49645774,49,0,1,True,True,True
2793,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0043_33595.jpg,49,48,049.Boat_tailed_Grackle,9,8,009.Brewer_Blackbird,0.1454857,0.095248148,0.050237551,49,identity,identity,{},0.1454857,0.095248148,0.050237551,49,0,1,True,True,True
2827,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0067_34032.jpg,49,48,049.Boat_tailed_Grackle,29,28,029.American_Crow,0.0071854591,0.64889091,-0.64170545,29,identity,identity,{},0.0071854591,0.64889091,-0.64170545,29,0,1,True,False,False
2832,050.Eared_Grebe/Eared_Grebe_0068_34052.jpg,50,49,050.Eared_Grebe,51,50,051.Horned_Grebe,0.79057097,0.11144431,0.67912666,50,identity,identity,{},0.79057097,0.11144431,0.67912666,50,0,1,True,True,True
2841,050.Eared_Grebe/Eared_Grebe_0027_34341.jpg,50,49,050.Eared_Grebe,51,50,051.Horned_Grebe,0.85772055,0.11886406,0.73885649,50,identity,identity,{},0.85772055,0.11886406,0.73885649,50,0,1,True,True,True
2888,050.Eared_Grebe/Eared_Grebe_0004_34277.jpg,50,49,050.Eared_Grebe,52,51,052.Pied_billed_Grebe,0.58491004,0.30543602,0.27947402,50,identity,identity,{},0.58491004,0.30543602,0.27947402,50,0,1,True,True,True
2931,051.Horned_Grebe/Horned_Grebe_0033_34736.jpg,51,50,051.Horned_Grebe,50,49,050.Eared_Grebe,0.053176861,0.66269767,-0.60952081,50,identity,identity,{},0.053176861,0.66269767,-0.60952081,50,0,1,True,False,False
2932,051.Horned_Grebe/Horned_Grebe_0066_34738.jpg,51,50,051.Horned_Grebe,50,49,050.Eared_Grebe,0.39029077,0.5777306,-0.18743983,50,identity,identity,{},0.39029077,0.5777306,-0.18743983,50,0,1,True,False,False
2933,051.Horned_Grebe/Horned_Grebe_0006_34718.jpg,51,50,051.Horned_Grebe,50,49,050.Eared_Grebe,0.97377056,0.015581079,0.95818948,51,identity,identity,{},0.97377056,0.015581079,0.95818948,51,0,1,True,True,True
2953,052.Pied_billed_Grebe/Pied_Billed_Grebe_0082_35356.jpg,52,51,052.Pied_billed_Grebe,34,33,034.Gray_crowned_Rosy_Finch,0.99875402,0.00031359421,0.99844043,52,identity,identity,{},0.99875402,0.00031359421,0.99844043,52,0,1,True,True,True
2966,052.Pied_billed_Grebe/Pied_Billed_Grebe_0032_35931.jpg,52,51,052.Pied_billed_Grebe,50,49,050.Eared_Grebe,0.98381066,0.0028942148,0.98091645,52,identity,identity,{},0.98381066,0.0028942148,0.98091645,52,0,1,True,True,True
2998,052.Pied_billed_Grebe/Pied_Billed_Grebe_0052_35937.jpg,52,51,052.Pied_billed_Grebe,155,154,155.Warbling_Vireo,0.99896657,0.00022709099,0.99873948,52,identity,identity,{},0.99896657,0.00022709099,0.99873948,52,0,1,True,True,True
3016,053.Western_Grebe/Western_Grebe_0046_36118.jpg,53,52,053.Western_Grebe,86,85,086.Pacific_Loon,0.77970481,0.114766,0.66493881,53,identity,identity,{},0.77970481,0.114766,0.66493881,53,0,1,True,True,True
3068,053.Western_Grebe/Western_Grebe_0007_36074.jpg,53,52,053.Western_Grebe,143,142,143.Caspian_Tern,0.94470894,0.012700535,0.93200841,53,identity,identity,{},0.94470894,0.012700535,0.93200841,53,0,1,True,True,True
3069,053.Western_Grebe/Western_Grebe_0061_36181.jpg,53,52,053.Western_Grebe,51,50,051.Horned_Grebe,0.9993363,0.00042432395,0.99891198,53,identity,identity,{},0.9993363,0.00042432395,0.99891198,53,0,1,True,True,True
3092,054.Blue_Grosbeak/Blue_Grosbeak_0067_36965.jpg,54,53,054.Blue_Grosbeak,14,13,014.Indigo_Bunting,0.51637906,0.48123696,0.035142094,54,identity,identity,{},0.51637906,0.48123696,0.035142094,54,0,1,True,True,True
3114,054.Blue_Grosbeak/Blue_Grosbeak_0037_36794.jpg,54,53,054.Blue_Grosbeak,14,13,014.Indigo_Bunting,0.99723685,0.0022327662,0.99500408,54,identity,identity,{},0.99723685,0.0022327662,0.99500408,54,0,1,True,True,True
3123,054.Blue_Grosbeak/Blue_Grosbeak_0065_36847.jpg,54,53,054.Blue_Grosbeak,14,13,014.Indigo_Bunting,0.97043747,0.020968636,0.94946883,54,identity,identity,{},0.97043747,0.020968636,0.94946883,54,0,1,True,True,True
3145,055.Evening_Grosbeak/Evening_Grosbeak_0133_37976.jpg,55,54,055.Evening_Grosbeak,168,167,168.Kentucky_Warbler,0.99847728,0.0001626546,0.99831463,55,identity,identity,{},0.99847728,0.0001626546,0.99831463,55,0,1,True,True,True
3160,055.Evening_Grosbeak/Evening_Grosbeak_0041_37928.jpg,55,54,055.Evening_Grosbeak,96,95,096.Hooded_Oriole,0.37212735,0.3499175,0.022209853,55,identity,identity,{},0.37212735,0.3499175,0.022209853,55,0,1,True,True,True
3164,055.Evening_Grosbeak/Evening_Grosbeak_0069_37684.jpg,55,54,055.Evening_Grosbeak,133,132,133.White_throated_Sparrow,0.99775082,0.00064232247,0.9971085,55,identity,identity,{},0.99775082,0.00064232247,0.9971085,55,0,1,True,True,True
3196,056.Pine_Grosbeak/Pine_Grosbeak_0104_38362.jpg,56,55,056.Pine_Grosbeak,17,16,017.Cardinal,0.99930608,0.00017169677,0.99913439,56,identity,identity,{},0.99930608,0.00017169677,0.99913439,56,0,1,True,True,True
3205,056.Pine_Grosbeak/Pine_Grosbeak_0036_38968.jpg,56,55,056.Pine_Grosbeak,76,75,076.Dark_eyed_Junco,0.99722713,0.00035348785,0.99687364,56,identity,identity,{},0.99722713,0.00035348785,0.99687364,56,0,1,True,True,True
3208,056.Pine_Grosbeak/Pine_Grosbeak_0068_38981.jpg,56,55,056.Pine_Grosbeak,17,16,017.Cardinal,0.9984231,0.0003722379,0.99805086,56,identity,identity,{},0.9984231,0.0003722379,0.99805086,56,0,1,True,True,True
3271,057.Rose_breasted_Grosbeak/Rose_Breasted_Grosbeak_0012_39149.jpg,57,56,057.Rose_breasted_Grosbeak,192,191,192.Downy_Woodpecker,0.99520999,0.0019295398,0.99328045,57,identity,identity,{},0.99520999,0.0019295398,0.99328045,57,0,1,True,True,True
3275,057.Rose_breasted_Grosbeak/Rose_Breasted_Grosbeak_0017_39161.jpg,57,56,057.Rose_breasted_Grosbeak,68,67,068.Ruby_throated_Hummingbird,0.72774792,0.083747327,0.64400059,57,identity,identity,{},0.72774792,0.083747327,0.64400059,57,0,1,True,True,True
3289,057.Rose_breasted_Grosbeak/Rose_Breasted_Grosbeak_0062_39234.jpg,57,56,057.Rose_breasted_Grosbeak,165,164,165.Chestnut_sided_Warbler,0.60405433,0.059960853,0.54409348,57,identity,identity,{},0.60405433,0.059960853,0.54409348,57,0,1,True,True,True
3310,058.Pigeon_Guillemot/Pigeon_Guillemot_0018_40195.jpg,58,57,058.Pigeon_Guillemot,65,64,065.Slaty_backed_Gull,0.97951895,0.0042706905,0.97524826,58,identity,identity,{},0.97951895,0.0042706905,0.97524826,58,0,1,True,True,True
3363,058.Pigeon_Guillemot/Pigeon_Guillemot_0055_40171.jpg,58,57,058.Pigeon_Guillemot,144,143,144.Common_Tern,0.66086507,0.044840243,0.61602483,58,identity,identity,{},0.66086507,0.044840243,0.61602483,58,0,1,True,True,True
3365,058.Pigeon_Guillemot/Pigeon_Guillemot_0058_40184.jpg,58,57,058.Pigeon_Guillemot,84,83,084.Red_legged_Kittiwake,0.95269448,0.015908184,0.93678629,58,identity,identity,{},0.95269448,0.015908184,0.93678629,58,0,1,True,True,True
3371,059.California_Gull/California_Gull_0096_40978.jpg,59,58,059.California_Gull,62,61,062.Herring_Gull,0.27439138,0.18465373,0.089737654,59,identity,identity,{},0.27439138,0.18465373,0.089737654,59,0,1,True,True,True
3375,059.California_Gull/California_Gull_0111_41033.jpg,59,58,059.California_Gull,66,65,066.Western_Gull,0.89373994,0.091836192,0.80190375,59,identity,identity,{},0.89373994,0.091836192,0.80190375,59,0,1,True,True,True
3415,059.California_Gull/California_Gull_0074_41358.jpg,59,58,059.California_Gull,66,65,066.Western_Gull,0.069979347,0.37163633,-0.30165698,66,identity,identity,{},0.069979347,0.37163633,-0.30165698,66,0,1,True,False,False
3431,060.Glaucous_winged_Gull/Glaucous_Winged_Gull_0078_44461.jpg,60,59,060.Glaucous_winged_Gull,59,58,059.California_Gull,0.013257246,0.71800399,-0.70474674,59,identity,identity,{},0.013257246,0.71800399,-0.70474674,59,0,1,True,False,False
3435,060.Glaucous_winged_Gull/Glaucous_Winged_Gull_0023_45090.jpg,60,59,060.Glaucous_winged_Gull,62,61,062.Herring_Gull,0.012359945,0.342673,-0.33031306,62,identity,identity,{},0.012359945,0.342673,-0.33031306,62,0,1,True,False,False
3438,060.Glaucous_winged_Gull/Glaucous_Winged_Gull_0093_44724.jpg,60,59,060.Glaucous_winged_Gull,64,63,064.Ring_billed_Gull,0.38937429,0.36402225,0.025352031,60,identity,identity,{},0.38937429,0.36402225,0.025352031,60,0,1,True,True,True
3497,061.Heermann_Gull/Heermann_Gull_0128_45663.jpg,61,60,061.Heermann_Gull,64,63,064.Ring_billed_Gull,0.69314998,0.1803606,0.51278938,61,identity,identity,{},0.69314998,0.1803606,0.51278938,61,0,1,True,True,True
3542,061.Heermann_Gull/Heermann_Gull_0079_45468.jpg,61,60,061.Heermann_Gull,64,63,064.Ring_billed_Gull,0.56558436,0.081586152,0.48399821,61,identity,identity,{},0.56558436,0.081586152,0.48399821,61,0,1,True,True,True
3546,061.Heermann_Gull/Heermann_Gull_0131_45548.jpg,61,60,061.Heermann_Gull,66,65,066.Western_Gull,0.86716408,0.039084457,0.82807962,61,identity,identity,{},0.86716408,0.039084457,0.82807962,61,0,1,True,True,True
3555,062.Herring_Gull/Herring_Gull_0094_47172.jpg,62,61,062.Herring_Gull,64,63,064.Ring_billed_Gull,0.14491799,0.61295629,-0.46803829,64,identity,identity,{},0.14491799,0.61295629,-0.46803829,64,0,1,True,False,False
3563,062.Herring_Gull/Herring_Gull_0129_46708.jpg,62,61,062.Herring_Gull,65,64,065.Slaty_backed_Gull,0.0090803625,0.61242527,-0.60334491,65,identity,identity,{},0.0090803625,0.61242527,-0.60334491,65,0,1,True,False,False
3605,062.Herring_Gull/Herring_Gull_0065_48098.jpg,62,61,062.Herring_Gull,59,58,059.California_Gull,0.10055193,0.26340732,-0.16285539,59,identity,identity,{},0.10055193,0.26340732,-0.16285539,59,0,1,True,False,False
3621,063.Ivory_Gull/Ivory_Gull_0089_49699.jpg,63,62,063.Ivory_Gull,60,59,060.Glaucous_winged_Gull,0.77317274,0.046326209,0.72684653,63,identity,identity,{},0.77317274,0.046326209,0.72684653,63,0,1,True,True,True
3630,063.Ivory_Gull/Ivory_Gull_0117_49227.jpg,63,62,063.Ivory_Gull,143,142,143.Caspian_Tern,0.99333751,0.0021605436,0.99117697,63,identity,identity,{},0.99333751,0.0021605436,0.99117697,63,0,1,True,True,True
3657,063.Ivory_Gull/Ivory_Gull_0027_48974.jpg,63,62,063.Ivory_Gull,143,142,143.Caspian_Tern,0.84802431,0.043508548,0.80451576,63,identity,identity,{},0.84802431,0.043508548,0.80451576,63,0,1,True,True,True
3690,064.Ring_billed_Gull/Ring_Billed_Gull_0118_51322.jpg,64,63,064.Ring_billed_Gull,62,61,062.Herring_Gull,0.99256057,0.0037146374,0.98884593,64,identity,identity,{},0.99256057,0.0037146374,0.98884593,64,0,1,True,True,True
3701,064.Ring_billed_Gull/Ring_Billed_Gull_0017_51412.jpg,64,63,064.Ring_billed_Gull,62,61,062.Herring_Gull,0.2054818,0.30578303,-0.10030124,62,identity,identity,{},0.2054818,0.30578303,-0.10030124,62,0,1,True,False,False
3706,064.Ring_billed_Gull/Ring_Billed_Gull_0028_51454.jpg,64,63,064.Ring_billed_Gull,62,61,062.Herring_Gull,0.61216772,0.11565602,0.4965117,64,identity,identity,{},0.61216772,0.11565602,0.4965117,64,0,1,True,True,True
3746,065.Slaty_backed_Gull/Slaty_Backed_Gull_0033_796023.jpg,65,64,065.Slaty_backed_Gull,84,83,084.Red_legged_Kittiwake,0.45031628,0.22413461,0.22618167,65,identity,identity,{},0.45031628,0.22413461,0.22618167,65,0,1,True,True,True
3761,065.Slaty_backed_Gull/Slaty_Backed_Gull_0032_796046.jpg,65,64,065.Slaty_backed_Gull,45,44,045.Northern_Fulmar,0.470388,0.28819492,0.18219307,65,identity,identity,{},0.470388,0.28819492,0.18219307,65,0,1,True,True,True
3774,065.Slaty_backed_Gull/Slaty_Backed_Gull_0002_53238.jpg,65,64,065.Slaty_backed_Gull,66,65,066.Western_Gull,0.87745112,0.11827715,0.75917397,65,identity,identity,{},0.87745112,0.11827715,0.75917397,65,0,1,True,True,True
3787,066.Western_Gull/Western_Gull_0131_53349.jpg,66,65,066.Western_Gull,65,64,065.Slaty_backed_Gull,0.029045789,0.81288052,-0.78383473,65,identity,identity,{},0.029045789,0.81288052,-0.78383473,65,0,1,True,False,False
3799,066.Western_Gull/Western_Gull_0080_53445.jpg,66,65,066.Western_Gull,62,61,062.Herring_Gull,0.99464017,0.0036961634,0.99094401,66,identity,identity,{},0.99464017,0.0036961634,0.99094401,66,0,1,True,True,True
3819,066.Western_Gull/Western_Gull_0094_55156.jpg,66,65,066.Western_Gull,62,61,062.Herring_Gull,0.96918106,0.011583803,0.95759726,66,identity,identity,{},0.96918106,0.011583803,0.95759726,66,0,1,True,True,True
